X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
982;170;0.5117847;0.1579702;0.3671853;0.1928446;637.3;0.2620982;False;11/21/2025 3:40:53 PM:794;1763710853794;;
862;276;0.4492941;0.255601;0.2517253;0.5653574;637.6;0.222349;False;11/21/2025 3:40:53 PM:813;1763710853813;;
762;333;0.3973648;0.3085713;0.2251822;0.5298069;637.9;0.2225464;False;11/21/2025 3:40:53 PM:833;1763710853833;;
691;346;0.3603261;0.3206259;0.2253738;0.4133566;635.5;0.2223025;False;11/21/2025 3:40:53 PM:854;1763710853854;;
661;405;0.3446759;0.3755064;0.2659674;0.5870677;633.3;0.2368011;False;11/21/2025 3:40:53 PM:874;1763710853874;;
640;445;0.3336987;0.4124863;0.2660535;0.5870529;631.3;0.2368824;False;11/21/2025 3:40:53 PM:894;1763710853894;;
608;443;0.3171229;0.4106553;0.2352605;0.3081984;634.2;0.2323625;False;11/21/2025 3:40:53 PM:915;1763710853915;;
586;441;0.3054415;0.409164;0.2354349;0.3081866;636.8;0.2325871;False;11/21/2025 3:40:53 PM:935;1763710853935;;
540;404;0.2817291;0.3747939;0.1788357;0.1381353;639.0;0.2359077;False;11/21/2025 3:40:53 PM:956;1763710853956;;
541;408;0.2821817;0.3781597;0.3182355;0.4158999;640.2;0.2411895;False;11/21/2025 3:40:53 PM:977;1763710853977;;
542;411;0.2825356;0.3806688;0.3183688;0.4158683;641.4;0.2413712;False;11/21/2025 3:40:53 PM:996;1763710853996;;
541;441;0.2822147;0.408878;0.2772942;0.5645434;642.5;0.2499538;False;11/21/2025 3:40:54 PM:16;1763710854016;;
542;441;0.2825902;0.4084469;0.3094708;0.3941701;643.6;0.2412433;False;11/21/2025 3:40:54 PM:37;1763710854037;;
543;438;0.2829634;0.4064411;0.3063734;0.3250456;644.5;0.2418106;False;11/21/2025 3:40:54 PM:55;1763710854055;;
543;437;0.2832932;0.4047178;0.3060969;0.3252195;645.4;0.2414465;False;11/21/2025 3:40:54 PM:74;1763710854074;;
548;375;0.2858787;0.3479013;0.3465754;0.08092111;645.9;0.2389078;False;11/21/2025 3:40:54 PM:95;1763710854095;;
506;401;0.2636887;0.3714164;0.1628281;0.5205016;648.3;0.2502764;False;11/21/2025 3:40:54 PM:116;1763710854116;;
482;400;0.2515354;0.3712829;0.178892;0.3614874;650.5;0.2505247;False;11/21/2025 3:40:54 PM:137;1763710854137;;
483;360;0.2519864;0.3334303;0.269557;0.121811;654.0;0.2345212;False;11/21/2025 3:40:54 PM:158;1763710854158;;
476;349;0.2479395;0.3238353;0.2113387;0.2147632;653.5;0.2221505;False;11/21/2025 3:40:54 PM:180;1763710854180;;
459;348;0.2393565;0.3228723;0.1758139;0.2782244;653.1;0.2224731;False;11/21/2025 3:40:54 PM:199;1763710854199;;
464;390;0.2418268;0.3613833;0.2973849;0.5574767;651.8;0.226001;False;11/21/2025 3:40:54 PM:220;1763710854220;;
468;422;0.244013;0.3909839;0.2976928;0.5574032;650.6;0.2262675;False;11/21/2025 3:40:54 PM:241;1763710854241;;
470;422;0.244925;0.3908004;0.2863723;0.3816872;651.5;0.2318974;False;11/21/2025 3:40:54 PM:264;1763710854264;;
478;421;0.2491259;0.3906918;0.317821;0.3672644;650.6;0.2277616;False;11/21/2025 3:40:54 PM:285;1763710854285;;
492;426;0.2566831;0.3946677;0.3417791;0.4509265;649.6;0.2307948;False;11/21/2025 3:40:54 PM:306;1763710854306;;
501;426;0.2609996;0.3949051;0.3320846;0.4047487;648.8;0.2312151;False;11/21/2025 3:40:54 PM:326;1763710854326;;
501;435;0.2611702;0.4028701;0.2870965;0.4875161;648.1;0.2418711;False;11/21/2025 3:40:54 PM:348;1763710854348;;
501;441;0.2613014;0.408714;0.2871945;0.4875115;647.5;0.2419381;False;11/21/2025 3:40:54 PM:369;1763710854369;;
509;470;0.2655201;0.4357063;0.3333761;0.6012663;649.7;0.2558208;False;11/21/2025 3:40:54 PM:390;1763710854390;;
526;497;0.2742555;0.4608709;0.3650145;0.6234493;649.9;0.2083136;False;11/21/2025 3:40:54 PM:411;1763710854411;;
534;509;0.278292;0.4721077;0.3489444;0.5865029;650.1;0.2090333;False;11/21/2025 3:40:54 PM:429;1763710854429;;
601;515;0.313024;0.4773203;0.4654183;0.549957;653.9;0.2082446;False;11/21/2025 3:40:54 PM:451;1763710854451;;
644;519;0.335611;0.481099;0.4653299;0.5499638;657.3;0.2080531;False;11/21/2025 3:40:54 PM:470;1763710854470;;
667;453;0.3477477;0.4201779;0.4376372;0.1711811;655.8;0.1901983;False;11/21/2025 3:40:54 PM:490;1763710854490;;
685;407;0.3570613;0.3771245;0.4377163;0.1711749;654.5;0.190281;False;11/21/2025 3:40:54 PM:511;1763710854511;;
689;367;0.359011;0.3405204;0.3982369;0.1571111;653.5;0.1783457;False;11/21/2025 3:40:54 PM:531;1763710854531;;
738;355;0.3848812;0.3294249;0.5150755;0.2324464;654.1;0.1623172;True;11/21/2025 3:40:54 PM:551;1763710854551;;
777;345;0.4049136;0.3202372;0.5150735;0.2324773;654.5;0.1623307;True;11/21/2025 3:40:54 PM:571;1763710854571;;
780;338;0.4065254;0.3137498;0.4359998;0.2413579;650.2;0.2231293;False;11/21/2025 3:40:54 PM:593;1763710854593;;
785;380;0.4090658;0.3518652;0.4492525;0.5696036;648.1;0.2436803;False;11/21/2025 3:40:54 PM:613;1763710854613;;
791;408;0.4123309;0.3785996;0.4597137;0.5613229;646.2;0.244601;False;11/21/2025 3:40:54 PM:633;1763710854633;;
800;439;0.4168419;0.4072078;0.4714129;0.5860623;647.7;0.2464546;False;11/21/2025 3:40:54 PM:654;1763710854654;;
